,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,ATTEND16,ATTREL,BOYSGIRLS,BRNAGAIN,CHILD18,CHILDBOY,CHILDGIRL,ISSUE18,MARRIED,PARENTS,TRUMP4,WOMEN,HEALTHPRE18,GUN16,SEXUALHARASS,SEXWED,GUNOWNER12,RELIGN18
9061,44392,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,65 or over,White 60+,5,Never attended college,No,White Independent,Independent,Independent Men,Liberal,Liberal Independents,White,East,Suburbs,White suburban men,Version 3,1.49603700637817,White men,White,Massachusetts,Never,All others,No children in home,No,No,No,No,Gun policy,Yes,Men without children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Married men,No,None
9065,44407,The Republican candidate,,Male,The Republican candidate,50-59,White 45-59,2,Never attended college,No,White Democrat,Democrat,Democratic Men,Conservative,Mod/Conserv. Democrats,White,East,Rural,Other,Version 3,2.44516038894653,White men,White,West Virginia,A few times a month,Protestant/Do not attend weekly,"Yes, both boys and girls",Yes,Yes,Yes,Yes,Immigration,Yes,Men with children,Strongly approve,Very important,The Democratic Party,Omit,Somewhat serious,Married men,Yes,Protestant
9068,44411,The Democratic candidate,The Democratic candidate,Female,,18-24,White 18-29,6,Never attended college,No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,Midwest,Suburbs,White suburban women,Version 3,0.38032600283622703,White women,White, Illinois,Once a week or more,All others,"Yes, both boys and girls",Yes,Yes,Yes,Yes,Immigration,No,Women with children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Non married women,No,Other Christian
9070,44417,The Republican candidate,Other,Male,,65 or over,White 60+,16,Never attended college,No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,Midwest,Suburbs,White suburban men,Version 3,1.4710185527801498,White men,White, Illinois,A few times a month,Catholic/Do not attend weekly,No children in home,No,No,No,No,Health care,Yes,Men without children,Strongly approve,Very important,The Republican Party,Oppose,Somewhat serious,Married men,Yes,Catholic
9072,44424,The Republican candidate,Did not vote,Female,,40-44,White 30-44,14,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,White,Midwest,Suburbs,White suburban women,Version 3,0.713391602039337,White women,White, Illinois,A few times a year,Catholic/Do not attend weekly,"Yes, only boys",No,Yes,Yes,No,The economy,Yes,Women with children,Somewhat disapprove,Not too important,The Republican Party,Omit,Not too serious,Married women,No,Catholic
9078,44436,The Democratic candidate,The Democratic candidate,Female,,45-49,Black 45-59,4,Associate's degree (AA or AS),No,Black Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,Black,South,Suburbs,Other,Version 3,0.32303196191787703,Black women,Non-white,South Carolina,Once a week or more,All others,"Yes, both boys and girls",Yes,Yes,Yes,Yes,Gun policy,Yes,Women with children,Strongly disapprove,Very important,The Democratic Party,Oppose,Very serious,Married women,Yes,Other Christian
9079,44437,The Democratic candidate,The Democratic candidate,Female,,65 or over,White 60+,3,Attended college but received no degree,No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,Midwest,Suburbs,White suburban women,Version 3,1.09647619724274,White women,White, Illinois,Once a week or more,Catholic/Attend weekly,No children in home,No,No,No,No,Gun policy,No,Women without children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Non married women,No,Catholic
9082,44444,Other,The Republican candidate,Male,The Republican candidate,50-59,White 45-59,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Independent,Independent Men,Conservative,Conservative Independents,White,West,"Cities 50,000-500,000",Other,Version 3,1.91778516769409,White men,White,Nevada,Once a week or more,Catholic/Attend weekly,No children in home,Yes,No,No,No,Health care,No,Men without children,Somewhat approve,Not too important,The Republican Party,Oppose,Not at all serious,Non married men,Yes,Catholic
9088,44465,The Republican candidate,Other,Male,,45-49,White 45-59,14,Attended college but received no degree,No,White Independent,Independent,Independent Men,Conservative,Conservative Independents,White,Midwest,Suburbs,White suburban men,Version 3,0.816481351852417,White men,White, Illinois,Once a week or more,All others,"Yes, both boys and girls",Yes,Yes,Yes,Yes,The economy,No,Men with children,Strongly approve,Not too important,The Republican Party,Oppose,Not too serious,Non married men,Yes,Other Christian
9092,44476,The Democratic candidate,The Democratic candidate,Female,,65 or over,White 60+,17,Associate's degree (AA or AS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,Midwest,Rural,Other,Version 3,0.789462864398956,White women,White, Illinois,A few times a year,Catholic/Do not attend weekly,No children in home,No,No,No,No,Health care,Yes,Women without children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Married women,No,Catholic
9093,44479,The Republican candidate,,Female,The Republican candidate,65 or over,Black 60+,2,Never attended college,No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,Black,East,Rural,Other,Version 3,3.43793869018555,Black women,Non-white,West Virginia,Once a week or more,Protestant/Attend weekly,No children in home,Yes,No,No,No,Immigration,Yes,Women without children,Strongly approve,Not at all important,The Republican Party,Oppose,Not at all serious,Married women,Yes,Protestant
9097,44488,The Democratic candidate,The Democratic candidate,Male,,30-39,White 30-44,4,Never attended college,No,White Democrat,Democrat,Democratic Men,Moderate,Mod/Conserv. Democrats,White,South,Suburbs,White suburban men,Version 3,0.554231941699982,White men,White,South Carolina,A few times a year,All others,No children in home,No,No,No,No,The economy,No,Men without children,Strongly disapprove,Somewhat important,The Democratic Party,Oppose,Somewhat serious,Non married men,Yes,Other Christian
9102,44495,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,50-59,White 45-59,5,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,East,Suburbs,White suburban men,Version 3,0.975518643856049,White men,White,Massachusetts,A few times a year,Catholic/Do not attend weekly,No children in home,No,No,No,No,Health care,No,Men without children,Strongly disapprove,Very important,The Democratic Party,Support,Somewhat serious,Non married men,No,Catholic
9103,44498,The Republican candidate,The Republican candidate,Male,,65 or over,White 60+,12,Attended college but received no degree,No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,Midwest,Suburbs,White suburban men,Version 3,2.2678203582763703,White men,White, Illinois,A few times a year,Protestant/Do not attend weekly,No children in home,Yes,No,No,No,The economy,No,Men without children,Strongly approve,Somewhat important,The Republican Party,Oppose,Somewhat serious,Non married men,No,Protestant
9108,44512,The Democratic candidate,The Democratic candidate,Male,,50-59,White 45-59,6,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,Midwest,Suburbs,White suburban men,Version 3,0.5082853436470031,White men,White, Illinois,A few times a year,Catholic/Do not attend weekly,"Yes, only boys",No,Yes,Yes,No,Health care,Yes,Men with children,Strongly disapprove,Somewhat important,The Democratic Party,Support,Somewhat serious,Married men,Yes,Catholic
9112,44521,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,40-44,White 30-44,3,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,West,"Cities 50,000-500,000",Other,Version 3,1.3239171504974399,White women,White,Nevada,Never,All others,No children in home,No,No,No,No,Immigration,No,Women without children,Strongly disapprove,Somewhat important,The Democratic Party,Support,Very serious,Non married women,No,None
9116,44535,The Democratic candidate,The Democratic candidate,Male,,60-64,Latino 60+,17,Attended college but received no degree,Yes,Latino Independent,Independent,Independent Men,Conservative,Conservative Independents,Hispanic/Latino,Midwest,Rural,Other,Version 3,0.903545379638672,Latino men,Non-white, Illinois,A few times a year,Catholic/Do not attend weekly,No children in home,Yes,No,No,No,Health care,No,Men without children,Strongly disapprove,Not too important,The Democratic Party,Support,Very serious,Non married men,No,Catholic
9118,44538,The Republican candidate,The Republican candidate,Female,,45-49,White 45-59,4,Associate's degree (AA or AS),No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,South,Suburbs,White suburban women,Version 3,0.6216827630996701,White women,White,South Carolina,Once a week or more,All others,"Yes, only girls",Yes,Yes,No,Yes,Health care,Yes,Women with children,Somewhat approve,Somewhat important,The Republican Party,Omit,Very serious,Married women,Yes,Other Christian
9120,44541,The Democratic candidate,The Democratic candidate,Female,,65 or over,White 60+,6,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,Midwest,Suburbs,White suburban women,Version 3,0.789462864398956,White women,White, Illinois,A few times a year,Catholic/Do not attend weekly,"Yes, only girls",No,Yes,No,Yes,Health care,No,Women with children,Strongly disapprove,Not too important,The Democratic Party,Support,Somewhat serious,Non married women,No,Catholic
9122,44543,The Democratic candidate,The Democratic candidate,Female,,50-59,Black 45-59,5,Attended college but received no degree,No,Black Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Black,South,Suburbs,Other,Version 3,0.318890511989594,Black women,Non-white,South Carolina,Once a week or more,All others,"Yes, only boys",Yes,Yes,Yes,No,Health care,Yes,Women with children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Married women,No,Other Christian
9123,44548,The Republican candidate,,Male,The Democratic candidate,25-29,Black 18-29,2,Bachelor's degree (BA or BS),No,Black Democrat,Democrat,Democratic Men,Conservative,Mod/Conserv. Democrats,Black,East,Rural,Other,Version 3,2.16741967201233,Black men,Non-white,West Virginia,A few times a year,Protestant/Do not attend weekly,No children in home,No,No,No,No,The economy,No,Men without children,Somewhat disapprove,Somewhat important,The Democratic Party,Support,Very serious,Non married men,Yes,Protestant
9127,44557,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,18-24,All others,3,Attended college but received no degree,No,All Other,Democrat,Democratic Women,Liberal,Liberal Democrats,Asian,East,"Cities 50,000-500,000",Other,Version 3,0.30725634098053006,All other races,Non-white,Connecticut,Never,All others,No children in home,No,No,No,No,Health care,No,Women without children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Non married women,No,None
9128,44558,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,50-59,Latino 45-59,3,Bachelor's degree (BA or BS),Yes,Latino Independent,Independent,Independent Women,Moderate,Moderate Independents,Other,West,"Cities 50,000-500,000",Other,Version 3,1.3239171504974399,Latino women,Non-white,Nevada,Never,All others,No children in home,No,No,No,No,Health care,No,Women without children,Strongly disapprove,Very important,The Democratic Party,Support,Somewhat serious,Non married women,Yes,Other Christian
9129,44560,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,65 or over,White 60+,5,Never attended college,No,White Democrat,Democrat,Democratic Men,Moderate,Mod/Conserv. Democrats,White,East,Suburbs,White suburban men,Version 3,0.7839703559875492,White men,White,Connecticut,Once a week or more,Catholic/Attend weekly,No children in home,Yes,No,No,No,Gun policy,Yes,Men without children,Strongly disapprove,Very important,The Democratic Party,Support,Very serious,Married men,No,Catholic
9135,44575,The Republican candidate,The Republican candidate,Female,,30-39,White 30-44,5,Bachelor's degree (BA or BS),No,White Independent,Something else,Independent Women,Moderate,Moderate Independents,White,South,Suburbs,White suburban women,Version 3,0.61371248960495,White women,White,South Carolina,A few times a month,Catholic/Do not attend weekly,"Yes, only girls",No,Yes,No,Yes,The economy,Yes,Women with children,Somewhat approve,Very important,The Republican Party,Oppose,Somewhat serious,Married women,Yes,Catholic
