,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,TRACK,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPH,INCOME18GEN,INCWHITE,LGBT,NEC,TAXCUTS18,TRADE18,UNITED18
10444,47811,2,,1,2.0,3,2,3,5,2.0,1,2,5,3,1,1,3,1,1,Version 4,0.48110175132751504,1,1,22,1,1,4,1,1,2,3.0,2.0,2.0,2,2,2,3
10448,47817,1,1.0,1,1.0,6,11,15,1,1.0,6,1,1,1,5,3,4,3,3,Version 4,0.324213176965714,5,2,30,2,1,2,2,2,3,1.0,3.0,2.0,3,2,3,3
10458,47850,1,1.0,2,,4,6,5,1,2.0,4,1,2,1,5,2,3,1,3,Version 4,0.29651036858558694,4,2,1,2,1,2,2,1,3,2.0,3.0,2.0,3,3,3,3
10466,47866,2,,2,2.0,8,4,1,1,2.0,1,2,6,1,2,1,4,1,2,Version 4,0.33649262785911604,2,1,7,1,2,1,1,1,2,3.0,2.0,2.0,2,2,2,3
10470,47879,2,2.0,2,2.0,8,4,11,4,2.0,1,2,6,3,1,1,4,3,3,Version 4,1.6768046617507901,2,1,30,1,2,1,1,1,1,2.0,1.0,2.0,1,1,1,3
10472,47881,1,1.0,2,1.0,6,3,2,1,2.0,2,1,2,2,7,1,4,5,3,Version 4,0.23107784986495997,2,1,17,2,1,2,2,3,3,1.0,1.0,2.0,3,2,2,3
10474,47885,1,,1,1.0,4,6,2,1,2.0,4,1,1,3,5,2,3,5,3,Version 4,0.253231346607208,3,2,22,2,1,2,2,2,3,1.0,3.0,2.0,3,2,2,3
10477,47888,1,1.0,2,1.0,6,3,22,4,2.0,2,1,2,1,5,1,1,3,3,Version 4,0.990943610668182,2,1,4,2,1,2,2,2,3,4.0,2.0,2.0,2,3,2,3
10482,47901,1,,1,1.0,6,3,1,4,2.0,3,3,3,3,3,1,4,1,1,Version 4,0.16259722411632502,1,1,7,2,1,2,2,1,3,4.0,2.0,2.0,1,3,3,3
10490,47922,1,1.0,1,1.0,2,5,3,4,2.0,4,1,1,2,7,2,4,3,3,Version 4,0.24514564871788,3,2,36,2,1,2,2,2,3,3.0,4.0,2.0,3,2,2,3
10502,47953,2,2.0,1,3.0,6,3,1,2,2.0,1,2,5,3,1,1,4,5,3,Version 4,0.19519379734993,1,1,17,1,2,1,1,1,1,2.0,1.0,2.0,2,2,1,3
10509,47968,1,1.0,1,1.0,6,11,14,2,1.0,6,1,1,2,7,2,4,3,3,Version 4,0.47212952375412004,5,2,30,1,1,2,2,3,2,2.0,3.0,2.0,2,1,1,1
10510,47970,1,,1,1.0,3,6,2,2,2.0,4,1,1,3,5,2,3,5,3,Version 4,0.253231346607208,3,2,22,2,1,2,2,2,3,1.0,3.0,2.0,3,2,2,3
10513,47985,1,1.0,2,1.0,1,1,11,4,2.0,2,1,2,2,7,1,4,3,3,Version 4,0.6203025579452509,2,1,30,2,2,3,2,3,2,4.0,2.0,2.0,2,2,2,3
10514,47987,1,1.0,1,1.0,1,1,4,4,2.0,2,1,1,2,7,1,2,1,1,Version 4,0.424151241779327,1,1,20,2,1,2,2,1,3,5.0,2.0,2.0,3,2,3,3
10528,48010,1,1.0,1,1.0,6,3,4,1,2.0,2,1,1,1,5,1,4,1,1,Version 4,0.453930526971817,1,1,36,2,1,2,2,3,4,3.0,2.0,2.0,2,2,2,2
10543,48048,1,1.0,1,,3,10,3,3,1.0,6,1,1,1,5,3,2,3,3,Version 4,0.6939199566841129,5,2,11,2,1,2,2,2,2,2.0,3.0,2.0,2,1,2,3
10551,48076,2,2.0,1,2.0,5,3,14,1,2.0,1,2,5,1,2,1,4,5,3,Version 4,0.7104116082191471,1,1,36,1,2,1,1,1,1,2.0,1.0,2.0,1,1,1,3
10553,48078,1,1.0,1,3.0,8,4,1,4,2.0,2,1,1,2,7,1,4,5,3,Version 4,0.115177005529404,1,1,43,2,1,2,2,2,3,3.0,2.0,2.0,3,2,2,3
10574,48131,2,2.0,1,1.0,5,3,22,1,2.0,1,2,5,1,2,1,1,3,3,Version 4,1.30359220504761,1,1,4,1,2,1,1,2,1,4.0,2.0,2.0,2,2,2,3
10578,48139,1,1.0,2,1.0,8,4,13,5,2.0,2,1,2,2,7,1,4,3,3,Version 4,0.613087356090546,2,1,30,2,1,2,2,2,2,4.0,2.0,2.0,4,3,2,3
10580,48144,1,,2,1.0,6,3,1,5,2.0,3,3,4,2,6,1,4,1,2,Version 4,0.20049247145652802,2,1,7,2,1,2,2,2,3,4.0,2.0,2.0,2,2,3,3
10588,48163,2,2.0,2,,2,1,4,2,2.0,1,2,6,3,1,1,3,5,3,Version 4,1.1084063053131101,2,1,1,1,2,1,1,2,1,2.0,1.0,2.0,2,2,1,1
10592,48171,1,2.0,1,,8,4,1,1,2.0,3,3,3,3,3,1,3,2,3,Version 4,0.384904354810715,1,1,9,2,1,4,1,3,2,2.0,1.0,2.0,3,2,2,3
10593,48172,2,1.0,2,2.0,4,10,2,2,1.0,7,3,4,2,6,4,4,1,3,Version 4,0.646032989025116,6,2,30,1,2,3,2,1,2,2.0,3.0,2.0,2,3,2,3
10598,48183,1,1.0,1,3.0,7,4,1,3,2.0,3,3,3,1,4,1,4,5,3,Version 4,0.267710953950882,1,1,17,2,1,2,2,2,3,1.0,1.0,2.0,2,2,4,3
10600,48188,1,1.0,1,3.0,6,3,2,5,2.0,2,1,1,1,5,1,4,1,1,Version 4,0.19605092704296104,1,1,17,2,1,2,2,3,2,4.0,2.0,2.0,3,3,3,3
10607,48200,2,2.0,2,4.0,7,12,35,2,1.0,7,3,4,3,3,1,1,2,3,Version 4,0.972331047058105,6,2,4,1,2,1,1,1,1,3.0,4.0,2.0,2,1,1,3
10611,48207,1,,1,1.0,8,4,1,4,2.0,2,1,1,2,7,1,4,1,1,Version 4,0.24935603141784698,1,1,7,2,1,2,2,2,3,4.0,2.0,2.0,2,2,2,3
10612,48209,1,1.0,2,3.0,7,4,1,4,2.0,2,1,2,2,7,1,4,1,2,Version 4,0.359665840864182,2,1,17,2,1,2,2,2,3,2.0,1.0,2.0,2,3,4,3
10615,48218,2,2.0,1,2.0,7,12,3,1,1.0,7,3,3,1,4,1,2,1,3,Version 4,1.5739556550979599,5,2,20,2,2,1,1,2,3,4.0,4.0,2.0,2,2,1,3
10619,48225,1,1.0,2,,8,12,3,1,1.0,6,1,2,1,5,3,2,3,3,Version 4,1.4117896556854201,6,2,11,2,1,4,1,2,2,1.0,3.0,2.0,3,1,3,3
10627,48256,1,2.0,2,4.0,8,4,1,5,2.0,3,3,4,1,4,1,4,5,3,Version 4,0.142020389437675,2,1,43,2,3,5,2,2,2,4.0,2.0,2.0,2,3,3,3
10628,48257,1,2.0,2,4.0,8,4,1,5,2.0,3,3,4,1,4,1,4,5,3,Version 4,0.142020389437675,2,1,43,2,3,5,2,2,2,4.0,2.0,2.0,2,3,3,3
10633,48266,2,2.0,2,2.0,3,2,2,2,2.0,3,4,4,3,3,1,4,1,2,Version 4,0.27030900120735196,2,1,17,2,2,3,2,2,2,3.0,2.0,2.0,2,2,3,3
10636,48272,2,,1,3.0,7,4,3,4,2.0,1,2,5,3,1,1,3,1,1,Version 4,0.857546210289001,1,1,22,1,2,1,1,1,1,4.0,2.0,2.0,2,1,1,3
10647,48294,1,1.0,1,1.0,4,2,2,4,2.0,2,1,1,2,7,1,4,5,3,Version 4,0.187401622533798,1,1,17,2,1,2,2,2,3,3.0,2.0,2.0,3,3,3,3
10662,48325,1,1.0,2,,1,13,3,2,2.0,8,4,4,2,6,4,2,3,3,Version 4,0.680133759975433,7,2,11,2,1,4,1,2,2,1.0,3.0,2.0,3,2,2,3
10668,48339,1,1.0,2,1.0,3,6,2,3,2.0,4,1,2,1,5,2,4,1,3,Version 4,0.528426766395569,4,2,30,2,1,2,2,3,3,2.0,3.0,2.0,3,3,3,3
10674,48352,1,,2,1.0,1,1,3,2,2.0,2,1,2,2,7,1,3,1,2,Version 4,0.335402548313141,2,1,22,2,1,2,2,3,3,1.0,1.0,2.0,3,2,3,3
10676,48357,1,1.0,1,3.0,3,2,1,2,2.0,3,3,3,1,4,1,4,1,1,Version 4,0.190198674798012,1,1,17,2,1,2,2,1,3,3.0,2.0,2.0,3,2,2,3
10680,48362,2,2.0,1,2.0,8,4,9,2,2.0,1,2,5,3,1,1,4,2,3,Version 4,0.926052749156952,1,1,36,3,2,1,1,1,2,3.0,2.0,2.0,2,2,1,3
10682,48367,1,1.0,1,1.0,2,1,8,1,2.0,3,3,3,3,3,1,2,1,1,Version 4,0.45025289058685297,1,1,20,2,1,2,2,3,1,2.0,1.0,2.0,3,3,3,3
10683,48373,1,1.0,1,1.0,6,3,5,5,2.0,3,3,3,2,6,1,2,1,1,Version 4,0.6037485003471371,1,1,33,2,1,2,2,1,3,5.0,2.0,2.0,2,1,3,3
10685,48377,1,1.0,2,1.0,8,4,17,1,,2,1,2,1,5,1,4,1,2,Version 4,1.83598589897156,2,1,36,2,1,2,2,2,2,2.0,1.0,2.0,2,2,2,3
10688,48386,3,1.0,1,,3,13,3,5,2.0,8,3,3,3,3,4,2,3,3,Version 4,1.2667863368988,7,2,11,2,1,2,2,1,2,2.0,3.0,2.0,4,3,3,3
10689,48390,1,1.0,1,1.0,6,3,4,5,2.0,2,1,1,2,7,1,4,1,1,Version 4,0.453930526971817,1,1,36,2,1,2,2,2,3,3.0,2.0,2.0,3,3,3,3
10690,48391,1,1.0,2,1.0,1,1,12,4,2.0,2,1,2,2,7,1,2,2,3,Version 4,0.33054107427596996,2,1,20,2,1,2,2,3,3,3.0,2.0,1.0,3,3,3,3
10693,48398,2,2.0,2,2.0,4,2,3,4,2.0,3,3,4,3,3,1,2,1,2,Version 4,1.01337087154388,2,1,20,1,2,1,1,1,2,5.0,2.0,2.0,1,1,1,3
10694,48401,1,1.0,1,3.0,8,4,2,4,2.0,3,3,3,2,6,1,4,1,1,Version 4,0.30066001415252697,1,1,17,2,1,2,2,2,3,1.0,1.0,1.0,4,2,3,3
10695,48402,1,1.0,1,3.0,8,4,2,4,2.0,3,3,3,2,6,1,4,1,1,Version 4,0.30066001415252697,1,1,17,2,1,2,2,2,3,1.0,1.0,1.0,4,2,3,3
10697,48407,1,1.0,1,1.0,8,8,18,2,2.0,4,1,1,1,5,2,4,2,3,Version 4,0.434722274541855,3,2,36,2,1,2,2,1,3,1.0,3.0,2.0,5,3,3,3
10700,48414,1,1.0,1,1.0,3,6,2,2,2.0,4,1,1,1,5,2,4,1,3,Version 4,0.42854833602905296,3,2,30,1,1,4,1,2,3,1.0,3.0,2.0,3,3,3,3
10708,48436,1,1.0,1,1.0,6,7,3,4,2.0,4,1,1,2,7,2,4,3,3,Version 4,0.31264930963516196,3,2,36,2,1,2,2,2,3,4.0,4.0,2.0,3,3,3,3
10713,48443,1,,1,1.0,3,6,2,4,2.0,4,1,1,3,5,2,3,5,3,Version 4,0.253231346607208,3,2,22,2,1,2,2,2,3,2.0,3.0,2.0,3,2,2,3
10717,48449,1,2.0,1,1.0,8,4,35,2,2.0,1,2,5,1,2,1,1,2,3,Version 4,0.568740844726563,1,1,4,2,2,3,2,2,2,2.0,1.0,2.0,3,2,4,3
10719,48452,2,1.0,1,1.0,8,4,15,5,2.0,2,1,1,1,5,1,4,1,1,Version 4,1.4246965646743799,1,1,36,1,1,2,2,1,2,3.0,2.0,2.0,1,1,2,3
10720,48453,1,1.0,1,1.0,1,1,5,4,2.0,2,1,1,1,5,1,2,1,1,Version 4,0.517038404941559,1,1,33,2,1,2,2,2,3,1.0,1.0,2.0,3,2,2,3
10725,48459,1,1.0,2,,4,6,6,5,2.0,5,3,4,1,4,2,3,1,3,Version 4,0.29651036858558694,4,2,1,2,1,2,2,2,3,3.0,4.0,2.0,2,1,2,3
10727,48467,1,1.0,1,,3,2,5,2,2.0,3,3,3,2,6,1,3,1,1,Version 4,0.368036299943924,1,1,1,2,1,2,2,3,3,2.0,1.0,2.0,3,3,3,3
10734,48483,2,,2,2.0,6,3,1,5,,1,2,6,1,2,1,4,1,2,Version 4,0.23516382277011896,2,1,7,1,2,1,1,1,1,5.0,2.0,2.0,2,2,1,3
10735,48484,2,,2,2.0,6,3,1,5,,1,2,6,1,2,1,4,1,2,Version 4,0.23516382277011896,2,1,7,1,2,1,1,1,1,5.0,2.0,2.0,2,2,1,3
10746,48508,1,2.0,2,1.0,5,11,3,4,1.0,6,1,2,1,5,1,2,1,3,Version 4,0.630855262279511,6,2,20,2,1,2,2,2,3,3.0,4.0,2.0,3,2,2,3
10754,48527,2,2.0,2,,3,2,5,2,2.0,3,3,4,1,4,1,3,1,2,Version 4,0.570641338825226,2,1,1,1,1,4,1,1,2,4.0,2.0,2.0,2,2,1,3
10755,48529,1,1.0,1,1.0,8,4,8,3,2.0,1,2,5,1,2,1,4,1,1,Version 4,0.7052990198135379,1,1,36,2,1,2,2,2,3,3.0,2.0,2.0,3,2,3,3
10756,48531,2,2.0,1,,6,3,4,5,2.0,1,2,5,3,1,1,3,5,3,Version 4,1.2055760622024498,1,1,1,1,2,1,1,1,1,3.0,2.0,2.0,2,1,1,1
10757,48532,1,1.0,1,3.0,6,3,1,5,2.0,3,3,3,2,6,1,4,5,3,Version 4,0.174565896391869,1,1,17,2,1,2,2,1,3,1.0,1.0,2.0,3,3,3,3
10765,48550,1,1.0,1,1.0,6,7,15,1,2.0,4,1,1,2,7,2,4,3,3,Version 4,0.36652159690856895,3,2,30,2,1,2,2,2,3,1.0,3.0,2.0,4,3,3,3
10767,48553,1,1.0,1,1.0,6,3,12,5,2.0,2,1,1,2,7,1,2,2,3,Version 4,0.33724108338356,1,1,20,2,1,2,2,2,3,5.0,2.0,2.0,2,1,2,3
10780,48583,1,1.0,1,1.0,8,4,9,3,2.0,2,1,1,2,7,1,4,2,3,Version 4,0.6700340509414671,1,1,36,2,1,2,2,3,3,2.0,1.0,2.0,3,3,3,3
10781,48585,1,1.0,1,3.0,8,4,2,4,2.0,3,3,3,1,4,1,4,5,3,Version 4,0.28739559650421104,1,1,17,2,1,2,2,2,2,1.0,1.0,2.0,2,2,3,3
10787,48594,1,1.0,2,1.0,5,3,15,4,2.0,2,1,2,3,5,1,4,1,2,Version 4,0.8288227915763859,2,1,36,2,2,3,2,2,2,2.0,1.0,2.0,3,3,2,3
10788,48601,2,2.0,2,2.0,7,4,8,4,2.0,1,2,6,3,1,1,2,1,2,Version 4,1.7182608842849698,2,1,20,1,2,1,1,3,2,2.0,1.0,2.0,2,1,1,3
10791,48610,1,1.0,1,1.0,1,13,12,2,2.0,8,1,1,2,7,5,2,2,3,Version 4,0.28880661725997897,7,2,20,2,1,2,2,2,3,5.0,4.0,2.0,3,2,3,1
10796,48619,1,2.0,1,1.0,2,5,3,5,2.0,5,4,3,2,6,2,4,3,3,Version 4,0.21934086084365803,3,2,36,2,2,3,2,2,3,3.0,4.0,2.0,3,1,3,3
10797,48621,2,2.0,2,2.0,8,4,4,4,2.0,1,2,6,3,1,1,4,1,2,Version 4,1.1863694190979,2,1,36,1,2,1,1,1,1,4.0,2.0,2.0,2,1,2,3
10800,48625,1,1.0,2,,3,6,6,4,2.0,4,1,2,2,7,2,3,1,3,Version 4,0.29651036858558694,4,2,1,2,1,2,2,3,3,2.0,3.0,2.0,4,3,3,3
10806,48637,1,1.0,1,,7,8,5,2,2.0,4,1,1,1,5,2,3,1,3,Version 4,0.449534267187119,3,2,1,2,1,2,2,2,3,4.0,4.0,2.0,2,2,2,3
10816,48661,1,,1,2.0,4,2,5,2,2.0,1,2,5,1,2,1,4,1,1,Version 4,0.44243860244751,1,1,36,1,2,3,2,1,2,4.0,2.0,2.0,3,1,1,3
10822,48668,2,2.0,2,2.0,7,4,3,5,2.0,1,2,6,3,1,1,2,1,2,Version 4,1.8014025688171398,2,1,20,1,2,1,1,1,2,3.0,2.0,2.0,2,1,1,3
10827,48676,1,1.0,1,,6,7,5,1,2.0,4,1,1,3,5,2,3,1,3,Version 4,0.252198338508606,3,2,1,2,1,2,2,3,3,3.0,4.0,2.0,4,3,3,3
10828,48678,1,1.0,1,1.0,6,11,15,1,1.0,6,1,1,2,7,3,4,3,3,Version 4,0.324213176965714,5,2,30,2,1,2,2,2,3,1.0,3.0,2.0,2,3,3,3
10833,48687,1,1.0,1,1.0,5,3,5,4,2.0,3,3,3,1,4,1,2,1,1,Version 4,0.6037485003471371,1,1,33,2,1,4,1,2,3,4.0,2.0,2.0,2,2,2,3
10837,48694,1,1.0,2,1.0,7,8,2,2,2.0,4,1,2,1,5,2,4,1,3,Version 4,0.810385286808014,4,2,30,2,1,2,2,2,2,4.0,4.0,2.0,3,3,2,3
10849,48718,1,,1,1.0,4,6,2,3,2.0,1,2,5,3,1,2,3,5,3,Version 4,0.253231346607208,3,2,22,2,2,3,2,2,3,1.0,3.0,2.0,3,2,2,3
10855,48730,2,2.0,1,2.0,8,4,17,4,2.0,1,2,5,3,1,1,4,1,1,Version 4,2.05789494514465,1,1,36,1,2,1,1,1,1,4.0,2.0,2.0,1,1,1,3
10856,48731,2,2.0,1,2.0,8,4,17,4,2.0,1,2,5,3,1,1,4,1,1,Version 4,2.05789494514465,1,1,36,1,2,1,1,1,1,4.0,2.0,2.0,1,1,1,3
10865,48751,1,2.0,2,1.0,8,4,35,5,2.0,2,1,2,1,5,1,1,2,3,Version 4,0.6483625173568729,2,1,4,2,1,2,2,2,3,3.0,2.0,1.0,1,2,1,3
10877,48776,1,1.0,1,1.0,3,2,4,5,2.0,3,3,3,2,6,1,4,1,1,Version 4,0.453930526971817,1,1,36,2,1,2,2,1,3,4.0,2.0,2.0,3,2,3,3
10878,48777,1,1.0,2,1.0,3,2,5,5,2.0,3,4,4,1,4,1,4,1,2,Version 4,0.545554280281067,2,1,36,2,1,2,2,2,3,4.0,2.0,2.0,2,2,4,3
10882,48784,1,,1,1.0,8,4,3,1,2.0,2,1,1,2,7,1,3,1,1,Version 4,0.650253355503082,1,1,22,2,1,2,2,2,3,3.0,2.0,2.0,3,3,3,3
10885,48794,1,1.0,2,1.0,6,13,8,3,2.0,8,1,2,3,5,4,4,1,3,Version 4,0.567089319229126,7,2,36,1,1,2,2,3,3,1.0,3.0,2.0,3,3,2,3
10887,48801,1,1.0,2,1.0,7,4,9,3,2.0,3,4,4,1,4,1,4,2,3,Version 4,0.826193630695343,2,1,36,2,1,2,2,2,3,3.0,2.0,2.0,2,3,2,3
10899,48823,1,1.0,1,1.0,6,3,5,2,2.0,2,1,1,2,7,1,4,1,1,Version 4,0.44243860244751,1,1,36,2,1,2,2,3,3,3.0,2.0,2.0,2,2,4,3
10906,48837,1,1.0,1,1.0,3,2,18,5,2.0,3,3,3,2,6,1,4,2,3,Version 4,0.250747263431549,1,1,36,2,1,2,2,2,3,3.0,2.0,1.0,3,3,2,3
10921,48873,2,2.0,2,,3,2,5,5,2.0,1,2,6,1,2,1,3,1,2,Version 4,0.570641338825226,2,1,1,1,2,1,1,1,1,3.0,2.0,2.0,2,1,1,3
10922,48874,2,2.0,2,,3,2,5,5,2.0,1,2,6,1,2,1,3,1,2,Version 4,0.570641338825226,2,1,1,1,2,1,1,1,1,3.0,2.0,2.0,2,1,1,3
10924,48883,1,1.0,2,,5,7,6,4,2.0,4,1,2,2,7,2,3,1,3,Version 4,0.29651036858558694,4,2,1,2,1,2,2,2,3,4.0,4.0,2.0,3,3,3,3
10928,48891,1,1.0,1,1.0,3,6,3,4,2.0,4,1,1,2,7,2,4,3,3,Version 4,0.31264930963516196,3,2,36,2,2,3,2,2,3,3.0,4.0,2.0,2,3,3,3
10930,48894,2,2.0,2,2.0,5,3,4,2,2.0,1,2,6,3,1,1,4,1,2,Version 4,0.773594200611115,2,1,36,1,2,1,1,1,2,4.0,2.0,2.0,2,1,1,3
10933,48897,2,,2,2.0,2,1,1,2,2.0,1,2,6,3,1,1,4,1,2,Version 4,0.21031977236270896,2,1,7,2,2,1,1,2,2,3.0,2.0,2.0,2,1,2,3
10941,48919,1,1.0,1,1.0,2,13,2,4,2.0,8,1,1,1,5,5,4,1,3,Version 4,0.29723340272903404,7,2,30,2,1,2,2,2,3,3.0,4.0,2.0,3,3,2,3
10948,48929,2,2.0,1,2.0,4,2,7,4,2.0,1,2,5,1,2,1,2,2,3,Version 4,0.930442988872528,1,1,20,1,2,1,1,1,2,3.0,2.0,2.0,2,2,2,3
10952,48934,1,1.0,2,2.0,3,2,18,4,2.0,3,4,4,2,6,1,4,2,3,Version 4,0.309186965227127,2,1,36,2,1,2,2,2,3,3.0,2.0,1.0,2,3,3,3
10953,48938,2,2.0,2,2.0,5,3,2,2,2.0,1,2,6,3,1,1,4,1,2,Version 4,0.474867165088654,2,1,17,1,2,1,1,1,1,3.0,2.0,2.0,1,2,1,3
10957,48946,1,1.0,1,1.0,3,6,3,4,2.0,4,1,1,1,5,2,4,3,3,Version 4,0.27973884344101,3,2,36,2,1,2,2,2,3,3.0,4.0,2.0,3,3,3,4
10959,48955,1,1.0,1,1.0,7,12,8,4,1.0,6,1,1,2,7,3,4,1,3,Version 4,0.7052990198135379,5,2,36,2,1,2,2,2,3,1.0,3.0,2.0,4,2,3,3
10960,48957,2,2.0,2,2.0,6,3,4,4,2.0,1,2,6,1,2,1,4,1,2,Version 4,0.773594200611115,2,1,36,1,2,1,1,1,2,4.0,2.0,2.0,1,1,1,2
10965,48965,1,1.0,2,1.0,7,4,5,5,2.0,3,3,4,1,4,1,4,1,2,Version 4,0.8366517424583441,2,1,36,2,1,4,1,2,2,5.0,2.0,2.0,3,2,3,3
10972,48980,1,1.0,1,1.0,3,2,9,2,2.0,2,1,1,2,7,1,4,2,3,Version 4,0.43690812587738,1,1,36,2,1,2,2,2,2,3.0,2.0,2.0,2,2,2,3
10973,48982,1,1.0,1,1.0,3,6,3,1,2.0,4,1,1,3,5,2,4,3,3,Version 4,0.27973884344101,3,2,36,2,1,2,2,3,2,1.0,3.0,2.0,3,3,3,3
10975,48985,1,1.0,1,1.0,6,7,3,1,2.0,4,1,1,3,5,2,4,3,3,Version 4,0.31264930963516196,3,2,36,2,1,2,2,3,3,3.0,4.0,2.0,4,3,3,3
10983,49000,1,1.0,2,1.0,6,3,17,5,2.0,3,3,4,1,4,1,4,1,2,Version 4,0.861975729465485,2,1,36,2,1,2,2,2,3,5.0,2.0,2.0,2,2,2,3
10984,49002,1,1.0,1,1.0,8,8,18,2,2.0,4,1,1,1,5,2,4,2,3,Version 4,0.434722274541855,3,2,36,2,1,2,2,2,3,2.0,3.0,2.0,3,2,2,3
10987,49010,1,1.0,2,1.0,8,4,5,4,2.0,3,3,4,2,6,1,4,1,2,Version 4,0.8366517424583441,2,1,36,2,2,3,2,2,3,3.0,2.0,2.0,2,2,3,3
10989,49012,2,,1,2.0,8,4,3,5,2.0,1,2,5,1,2,1,3,1,1,Version 4,0.857546210289001,1,1,22,1,1,5,3,2,1,3.0,2.0,2.0,2,2,2,3
10992,49020,1,1.0,2,1.0,5,3,7,2,2.0,2,1,2,1,5,1,2,2,3,Version 4,0.6629326939582819,2,1,20,2,1,4,1,2,3,3.0,2.0,2.0,3,1,3,3
11000,49037,1,1.0,2,1.0,4,2,3,2,2.0,3,3,4,1,4,1,2,1,2,Version 4,0.630855262279511,2,1,20,2,2,3,2,2,3,3.0,2.0,2.0,2,3,2,3
11001,49038,1,1.0,2,1.0,4,2,3,2,2.0,3,3,4,1,4,1,2,1,2,Version 4,0.630855262279511,2,1,20,2,2,3,2,2,3,3.0,2.0,2.0,2,3,2,3
11002,49040,1,1.0,2,3.0,5,3,1,4,2.0,3,3,4,1,4,1,4,5,3,Version 4,0.215250611305237,2,1,17,2,1,2,2,1,2,2.0,1.0,1.0,3,2,2,3
11008,49052,2,,1,2.0,7,4,1,5,2.0,1,2,5,1,2,1,4,1,1,Version 4,0.333607017993927,1,1,7,1,2,1,1,1,2,4.0,2.0,2.0,1,1,1,3
11011,49055,1,1.0,2,1.0,1,1,17,4,2.0,1,2,6,1,2,1,4,1,2,Version 4,0.675867855548859,2,1,36,1,2,1,1,1,2,4.0,2.0,2.0,1,2,1,3
11012,49057,1,1.0,2,1.0,3,13,3,4,2.0,8,1,2,1,5,5,4,3,3,Version 4,0.30511870980262795,7,2,36,2,1,2,2,2,3,1.0,3.0,2.0,2,2,3,3
11016,49068,1,1.0,1,1.0,1,9,14,2,1.0,6,1,1,1,5,3,4,3,3,Version 4,0.327460527420044,5,2,30,2,1,2,2,2,2,1.0,3.0,2.0,2,2,2,1
11019,49072,1,1.0,2,1.0,2,1,7,4,2.0,2,1,2,2,7,1,2,2,3,Version 4,0.567722499370575,2,1,20,2,1,2,2,3,3,2.0,1.0,2.0,3,3,3,3
11023,49085,1,1.0,1,1.0,3,10,8,2,1.0,7,3,3,1,4,4,4,1,3,Version 4,0.45990329980850203,5,2,36,2,1,4,1,2,3,2.0,3.0,2.0,4,3,3,3
11034,49114,2,2.0,1,2.0,8,4,15,1,2.0,1,2,5,3,1,1,4,1,1,Version 4,1.4246965646743799,1,1,36,1,2,1,1,2,1,2.0,1.0,2.0,3,2,1,3
11042,49127,1,1.0,1,1.0,1,9,2,4,1.0,7,3,3,2,6,4,4,1,3,Version 4,0.29723340272903404,5,2,30,2,1,2,2,2,3,2.0,3.0,1.0,3,2,3,3
11052,49149,1,1.0,1,3.0,1,1,2,1,2.0,2,1,1,2,7,1,4,1,1,Version 4,0.270051896572113,1,1,17,2,1,2,2,1,2,3.0,2.0,1.0,3,2,2,3
11056,49156,1,1.0,2,2.0,3,2,9,5,2.0,2,1,2,1,5,1,4,2,3,Version 4,0.53873485326767,2,1,36,1,1,4,1,2,2,4.0,2.0,2.0,2,3,4,3
11057,49157,1,1.0,2,2.0,3,2,9,5,2.0,2,1,2,1,5,1,4,2,3,Version 4,0.53873485326767,2,1,36,1,1,4,1,2,2,4.0,2.0,2.0,2,3,4,3
11058,49159,1,,2,1.0,8,8,1,1,2.0,4,1,2,1,5,2,4,1,3,Version 4,0.363888740539551,4,2,7,2,1,2,2,2,3,3.0,4.0,2.0,2,2,3,3
11059,49167,2,2.0,2,,3,2,6,2,2.0,3,3,4,3,3,1,3,1,2,Version 4,0.570641338825226,2,1,1,1,2,3,2,1,1,4.0,2.0,2.0,2,1,1,3
11077,49203,1,,1,1.0,6,7,1,3,2.0,4,1,1,1,5,2,4,1,3,Version 4,0.19243182241916698,3,2,7,2,1,2,2,2,2,2.0,3.0,1.0,3,3,2,3
11082,49215,2,1.0,1,2.0,8,4,8,2,2.0,1,2,5,3,1,1,4,1,1,Version 4,0.97479236125946,1,1,36,2,3,5,2,2,4,1.0,1.0,2.0,4,1,3,3
11099,49253,1,1.0,2,1.0,1,5,18,2,2.0,4,1,2,2,7,2,4,2,3,Version 4,0.274067044258118,4,2,36,2,1,2,2,2,2,1.0,3.0,2.0,2,2,2,3
11101,49263,2,2.0,1,2.0,7,4,9,1,2.0,1,2,5,1,2,1,4,5,3,Version 4,1.29972314834595,1,1,36,1,2,1,1,1,1,3.0,2.0,2.0,3,1,2,3
11106,49269,1,1.0,1,1.0,7,8,13,2,2.0,4,1,1,1,5,2,4,3,3,Version 4,0.562090635299683,3,2,30,2,1,2,2,3,3,3.0,4.0,2.0,4,3,3,3
11107,49270,1,1.0,1,3.0,5,3,1,5,2.0,2,1,1,2,7,1,4,5,3,Version 4,0.174565896391869,1,1,17,2,1,2,2,1,2,4.0,2.0,1.0,2,3,3,3
