,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,ELECTSECFOREIGN18,KAVANAUGH18,TRUMP4,VOTE2016,TRUMPFP18,CONTROLHOUSE,VETVOTER,FTVOTER18,ABORTION18
8889,43796,The Democratic candidate,,Female,The Democratic candidate,30-39,White 30-44,1,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,"Cities 10,000-50,000",Other,Version 1,0.763120949268341,White women,White,West Virginia,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8890,43799,The Democratic candidate,,Female,The Democratic candidate,60-64,White 60+,4,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,Suburbs,White suburban women,Version 1,1.05626666545868,White women,White,New Jersey,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8897,43820,The Democratic candidate,,Female,The Democratic candidate,30-39,White 30-44,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,East,"Cities 10,000-50,000",Other,Version 1,0.763120949268341,White women,White,West Virginia,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8898,43822,The Democratic candidate,,Male,The Democratic candidate,65 or over,White 60+,1,Never attended college,No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,Midwest,Suburbs,White suburban men,Version 1,0.841903150081635,White men,White,Indiana,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8899,43829,The Republican candidate,,Male,,65 or over,White 60+,9,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Independent,Independent Men,Conservative,Conservative Independents,White,South,Rural,Other,Version 1,1.1484235525131201,White men,White, North Carolina,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,Yes,No,Overturn it
8900,43830,The Republican candidate,,Male,,65 or over,White 60+,9,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,White Independent,Independent,Independent Men,Conservative,Conservative Independents,White,South,Rural,Other,Version 1,1.1484235525131201,White men,White, North Carolina,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,Yes,No,Overturn it
8909,43874,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,40-44,Black 30-44,3,Never attended college,No,Black Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,Black,West,"Cities 50,000-500,000",Other,Version 1,1.1099573373794598,Black women,Non-white,Nevada,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8921,43924,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,40-44,White 30-44,3,Associate's degree (AA or AS),No,White Democrat,Democrat,Democratic Men,Moderate,Mod/Conserv. Democrats,White,West,"Cities 50,000-500,000",Other,Version 1,1.50926077365875,White men,White,Nevada,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8923,43942,The Republican candidate,The Republican candidate,Female,,50-59,White 45-59,4,Attended college but received no degree,No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,South,Suburbs,White suburban women,Version 1,0.6216827630996701,White women,White,South Carolina,No,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,Yes,No,Overturn it
8936,44000,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,60-64,Latino 60+,25,Never attended college,Yes,Latino Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Hispanic/Latino,West,Suburbs,Other,Version 1,0.6651375889778139,Latino women,Non-white,California,Yes,Oppose,Strongly disapprove,Hillary Clinton,No difference,The Democratic Party,No,No,Keep it as is
8937,44001,The Democratic candidate,The Democratic candidate,Female,The Democratic candidate,60-64,Latino 60+,25,Never attended college,Yes,Latino Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Hispanic/Latino,West,Suburbs,Other,Version 1,0.6651375889778139,Latino women,Non-white,California,Yes,Oppose,Strongly disapprove,Hillary Clinton,No difference,The Democratic Party,No,No,Keep it as is
8938,44003,The Republican candidate,The Republican candidate,Male,,50-59,White 45-59,2,Associate's degree (AA or AS),No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,West,"Cities 50,000-500,000",Other,Version 1,1.04812979698181,White men,White, Idaho,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Keep it as is
8941,44019,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,50-59,White 45-59,3,Attended college but received no degree,No,White Independent,Something else,Independent Men,Moderate,Moderate Independents,White,West,"Cities 50,000-500,000",Other,Version 1,1.50926077365875,White men,White,Nevada,Omit,Omit,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8943,44033,The Democratic candidate,The Democratic candidate,Male,The Democratic candidate,50-59,White 45-59,4,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,West,Rural,Other,Version 1,0.396377414464951,White men,White,California,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8951,44071,The Democratic candidate,The Democratic candidate,Female,,60-64,Black 60+,5,Bachelor's degree (BA or BS),No,Black Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Black,Midwest,"Cities over 500,000",Other,Version 1,0.460604727268219,Black women,Non-white, Illinois,Yes,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8952,44072,The Democratic candidate,The Democratic candidate,Female,,60-64,Black 60+,5,Bachelor's degree (BA or BS),No,Black Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,Black,Midwest,"Cities over 500,000",Other,Version 1,0.460604727268219,Black women,Non-white, Illinois,Yes,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8954,44080,The Democratic candidate,,Female,The Democratic candidate,18-24,White 18-29,5,Associate's degree (AA or AS),No,White Independent,Independent,Independent Women,Moderate,Moderate Independents,White,East,Suburbs,White suburban women,Version 1,0.471471756696701,White women,White,New Jersey,Yes,Support,Somewhat disapprove,Donald Trump,The U.S. more safe,The Democratic Party,No,No,Keep it as is
8956,44091,The Democratic candidate,,Female,,50-59,White 45-59,1,Associate's degree (AA or AS),No,White Independent,Something else,Independent Women,Moderate,Moderate Independents,White,South,Rural,Other,Version 1,1.5899690389633199,White women,White,Kentucky,No,Oppose,Somewhat approve,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8957,44092,The Democratic candidate,,Female,,50-59,White 45-59,1,Associate's degree (AA or AS),No,White Independent,Something else,Independent Women,Moderate,Moderate Independents,White,South,Rural,Other,Version 1,1.5899690389633199,White women,White,Kentucky,No,Oppose,Somewhat approve,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8960,44102,The Republican candidate,The Republican candidate,Female,,65 or over,White 60+,2,Associate's degree (AA or AS),No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,West,"Cities 50,000-500,000",Other,Version 1,1.04812979698181,White women,White, Idaho,No,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
8968,44143,The Democratic candidate,The Democratic candidate,Male,,60-64,White 60+,6,Attended college but received no degree,No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,Midwest,Suburbs,White suburban men,Version 1,0.903545379638672,White men,White, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8969,44144,The Republican candidate,The Republican candidate,Female,,50-59,White 45-59,4,Attended college but received no degree,No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,South,Suburbs,White suburban women,Version 1,0.6216827630996701,White women,White,South Carolina,No,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
8973,44161,The Democratic candidate,,Female,The Democratic candidate,45-49,Black 45-59,7,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,Black,Midwest,"Cities over 500,000",Other,Version 1,0.349776804447174,Black women,Non-white,Indiana,No,Support,Strongly disapprove,Hillary Clinton,No difference,The Democratic Party,No,No,Keep it as is
8974,44162,The Democratic candidate,,Female,The Democratic candidate,45-49,Black 45-59,7,Bachelor's degree (BA or BS),No,All Republicans,Republican,Republican Women,Moderate,Mod./Liberal Republicans,Black,Midwest,"Cities over 500,000",Other,Version 1,0.349776804447174,Black women,Non-white,Indiana,No,Support,Strongly disapprove,Hillary Clinton,No difference,The Democratic Party,No,No,Keep it as is
8979,44183,The Democratic candidate,,Male,The Democratic candidate,60-64,White 60+,5,Attended college but received no degree,No,White Independent,Independent,Independent Men,Liberal,Liberal Independents,White,East,Suburbs,White suburban men,Version 1,1.1370530128479,White men,White,New Jersey,Yes,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8984,44203,The Democratic candidate,The Democratic candidate,Female,,18-24,White 18-29,12,Attended college but received no degree,No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,Midwest,Suburbs,White suburban women,Version 1,0.5942593812942499,White women,White, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8986,44207,The Democratic candidate,The Democratic candidate,Female,,30-39,White 30-44,6,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Women,Liberal,Mod./Liberal Republicans,White,Midwest,Suburbs,White suburban women,Version 1,0.444108754396439,White women,White, Illinois,No,Support,Somewhat disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8987,44211,The Republican candidate,The Republican candidate,Male,,18-24,White 18-29,2,Associate's degree (AA or AS),No,White Independent,Something else,Independent Men,Conservative,Conservative Independents,White,West,"Cities 50,000-500,000",Other,Version 1,1.04812979698181,White men,White, Idaho,Yes,Oppose,Somewhat approve,Donald Trump,No difference,The Republican Party,No,Yes,Keep it as is
8989,44214,The Democratic candidate,,Male,The Democratic candidate,40-44,White 30-44,2,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,East,Rural,Other,Version 1,1.91331696510315,White men,White,West Virginia,No,Oppose,Somewhat disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
8994,44227,The Republican candidate,The Republican candidate,Male,,45-49,All others,1,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,Asian,Midwest,Suburbs,Other,Version 1,1.0378999710083001,All other races,Non-white, Illinois,Yes,Support,Somewhat approve,Donald Trump,No difference,The Republican Party,No,No,Overturn it
8995,44231,The Democratic candidate,The Republican candidate,Male,,65 or over,White 60+,6,Bachelor's degree (BA or BS),No,White Independent,Independent,Independent Men,Liberal,Liberal Independents,White,Midwest,Suburbs,White suburban men,Version 1,0.903545379638672,White men,White, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
9002,44249,The Democratic candidate,The Democratic candidate,Male,,60-64,Black 60+,12,Attended college but received no degree,No,Black Independent,Something else,Independent Men,Moderate,Moderate Independents,Black,Midwest,Suburbs,Other,Version 1,1.07523167133331,Black men,Non-white, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,Yes,No,Keep it as is
9009,44265,The Democratic candidate,The Democratic candidate,Female,,65 or over,White 60+,4,Attended college but received no degree,No,White Democrat,Democrat,Democratic Women,Moderate,Mod/Conserv. Democrats,White,South,Suburbs,White suburban women,Version 1,0.840261578559875,White women,White,South Carolina,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
9010,44267,The Republican candidate,Other,Female,,30-39,White 30-44,16,Attended college but received no degree,No,All Republicans,Republican,Republican Women,Conservative,Conservative Republicans,White,Midwest,Suburbs,White suburban women,Version 1,0.7230319976806641,White women,White, Illinois,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,No,No,Overturn it
9013,44275,The Democratic candidate,The Democratic candidate,Male,,45-49,White 45-59,5,Attended college but received no degree,No,White Independent,Independent,Independent Men,Moderate,Moderate Independents,White,South,Suburbs,White suburban men,Version 1,0.5471264123916629,White men,White,South Carolina,No,Oppose,Strongly disapprove,Other,The U.S. less safe,The Democratic Party,Yes,No,Keep it as is
9015,44283,The Republican candidate,The Republican candidate,Male,,65 or over,White 60+,3,Never attended college,No,All Republicans,Republican,Republican Men,Conservative,Conservative Republicans,White,Midwest,Suburbs,White suburban men,Version 1,2.01584029197693,White men,White, Illinois,Yes,Support,Strongly approve,Donald Trump,The U.S. more safe,The Republican Party,Yes,No,Overturn it
9017,44291,The Democratic candidate,,Male,The Democratic candidate,45-49,White 45-59,2,Attended college but received no degree,No,White Democrat,Democrat,Democratic Men,Liberal,Liberal Democrats,White,East,Rural,Other,Version 1,1.91331696510315,White men,White,West Virginia,No,Oppose,Strongly disapprove,Other,The U.S. less safe,The Democratic Party,No,No,Keep it as is
9021,44300,The Democratic candidate,The Democratic candidate,Female,,65 or over,White 60+,16,Bachelor's degree (BA or BS),No,White Democrat,Democrat,Democratic Women,Liberal,Liberal Democrats,White,Midwest,Suburbs,White suburban women,Version 1,0.800131261348724,White women,White, Illinois,No,Oppose,Strongly disapprove,Hillary Clinton,The U.S. less safe,The Democratic Party,No,No,Keep it as is
